      No     Day     Mon    Year  Qobs_0009304070  Qsim_0009304070
   15452      21       4    1997        5.1600000        3.5532731
   15453      22       4    1997        5.1600000        3.5038232
   15454      23       4    1997        5.8200000        3.4500344
   15455      24       4    1997        5.1600000        3.3802006
   15456      25       4    1997        5.1600000        3.3112406
   15457      26       4    1997        5.1600000        3.2537463
   15458      27       4    1997        5.3800000        3.2484311
   15459      28       4    1997        5.3800000        3.2601525
   15460      29       4    1997        5.3800000        3.2817070
   15461      30       4    1997        5.3800000        3.5051417
   15462       1       5    1997        4.9400000        3.8661109
   15463       2       5    1997        4.9400000        3.7807693
   15464       3       5    1997        4.9400000        3.5748245
   15465       4       5    1997        4.9400000        3.4639480
   15466       5       5    1997        5.3800000        3.3659887
   15467       6       5    1997        5.6000000        3.3303657
   15468       7       5    1997        5.8200000        4.2857004
   15469       8       5    1997        5.3800000        4.8702665
   15470       9       5    1997        5.1600000        4.4293813
   15471      10       5    1997        5.1600000        4.1004371
   15472      11       5    1997        4.9400000        3.9364737
   15473      12       5    1997        4.9400000        3.8140428
   15474      13       5    1997        4.7300000        3.6771770
   15475      14       5    1997        4.7300000        3.5496914
   15476      15       5    1997        4.3100000        3.4344525
   15477      16       5    1997        4.1000000        3.3300050
   15478      17       5    1997        3.9000000        3.2352027
   15479      18       5    1997        4.9400000        3.2430534
   15480      19       5    1997       17.0000000        5.5300380
   15481      20       5    1997        6.4800000        7.0293304
   15482      21       5    1997        5.1600000        5.6355921
   15483      22       5    1997        5.1600000        4.8393566
   15484      23       5    1997        4.9400000        4.7294199
   15485      24       5    1997        4.7300000        4.8618931
   15486      25       5    1997        4.7300000        4.5886558
   15487      26       5    1997        4.1000000        4.3182928
   15488      27       5    1997        4.3100000        4.1151517
   15489      28       5    1997        3.5000000        3.9382877
   15490      29       5    1997        3.5000000        3.7811789
   15491      30       5    1997        4.1000000        3.6412510
   15492      31       5    1997        3.7000000        3.5164624
   15493       1       6    1997        3.7000000        3.4034841
   15494       2       6    1997        4.5200000        3.3013481
   15495       3       6    1997        3.9000000        3.2086644
   15496       4       6    1997        3.9000000        3.1241796
   15497       5       6    1997        3.9000000        3.0468196
   15498       6       6    1997        3.7000000        2.9756635
   15499       7       6    1997        3.7000000        2.9099204
   15500       8       6    1997        3.5000000        2.8489103
   15501       9       6    1997        3.1300000        2.7920481
   15502      10       6    1997        2.9500000        2.7388295
   15503      11       6    1997        3.1300000        2.6888200
   15504      12       6    1997        3.1300000        2.6416431
   15505      13       6    1997        3.1300000        2.5969759
   15506      14       6    1997        3.7000000        2.5760945
   15507      15       6    1997        3.9000000        2.8738366
   15508      16       6    1997        3.3100000        3.2190800
   15509      17       6    1997        3.3100000        2.6561163
   15510      18       6    1997        3.3100000        2.4987129
   15511      19       6    1997        3.3100000        2.4541433
   15512      20       6    1997        3.5000000        2.4178694
   15513      21       6    1997        3.5000000        2.3824189
   15514      22       6    1997        3.5000000        2.4610633
   15515      23       6    1997        3.3100000        2.8073619
   15516      24       6    1997        3.3100000        2.6178100
